Name	1	2	3	4	5	6	7	8	9	10	11	12
NG CCS	1024.732	3767.651	0.000	0.000	217.677	5897.840	1891.191	1053.047	1429.771	1610.009	1314.286	1773.785
NG	6696.000	0.000	6696.000	6480.000	6696.000	702.000	6696.000	6696.000	6480.000	6696.000	6480.000	6696.000
Coal CCS	3720.000	0.000	1779.185	0.000	3720.000	0.000	3720.000	0.000	0.000	0.000	0.000	0.000
Coal	5277.635	11088.000	9485.965	11875.296	7623.744	11880.000	6696.000	12276.000	11880.000	12276.000	11880.000	12276.000
Hydro Dams	5904.913	5468.335	4543.244	4922.520	5013.121	4612.123	4639.306	4134.616	3780.331	3050.242	3235.347	2965.265
Hydro River	1993.107	1845.748	1533.498	1661.517	1692.097	1556.747	1565.922	1395.572	1275.989	1029.560	1092.039	1000.877
Wind	4790.988	3719.520	4158.216	2595.240	2591.352	2002.320	2199.636	1998.756	2313.360	4118.040	4471.200	5001.912
Solar	948.581	1529.029	2159.847	2655.087	2801.964	2725.701	2947.899	2801.964	2217.280	1576.105	903.859	642.117
Geothermal	863.040	779.520	863.040	22.272	863.040	835.200	863.040	863.040	835.200	863.040	835.200	863.040
